0,1.3830401940834218,1.4829701470913832
1,1.2856330118742199,1.3040881000206586
2,1.279338616960967,1.2984715917038514
3,1.2743300554567867,1.3022223213414426
4,1.2709241394872326,1.303553280286191
5,1.2703330506073145,1.302410911251795
6,1.268553095586937,1.3047157976645223
7,1.268949276843452,1.30665701770612
8,1.2668477339940571,1.307135048617418
9,1.2676140617015972,1.3065362256829292
10,1.2655627903016569,1.3065119953193756
11,1.2633243321238774,1.306980620643677
12,1.2627833269089102,1.3068398154244456
13,1.2623717046952827,1.3056788115885332
14,1.2635221756446484,1.3060019165933547
15,1.2635656733800693,1.305973933278961
16,1.2641152010801293,1.3060579612385235
17,1.263934736429285,1.3059601073429121
18,1.2644644691512834,1.3059693123572218
19,1.2641865799737315,1.307753232116111
20,1.2635711769374662,1.3093644358257528
21,1.2627185179696447,1.3105926573934725
22,1.2630985912127513,1.310201163846039
23,1.2627191454662978,1.3099145814946815
24,1.262848587272404,1.3101936663077498
25,1.2621941242261239,1.310433797930979
26,1.2621601237944617,1.3097203537765478
27,1.2621853901257487,1.3090402956506615
28,1.2619295148207808,1.3090743234434719
29,1.262085330663111,1.3092349124943952
30,1.2620871302665555,1.3094307957936844
31,1.2617406437330683,1.3103263337260722
32,1.261376317400854,1.310327436016969
33,1.26080506641986,1.3102875703477548
34,1.2609205104081471,1.310155843301639
35,1.2607029763897806,1.3102147433905744
36,1.2603189911915347,1.3103282698491239
37,1.2601115156675493,1.309815671715202
38,1.2598668679540903,1.3097849339497334
39,1.2594247865339567,1.3101492488164672
40,1.2594602918679807,1.310015779081489
41,1.259698863307239,1.310218787930357
42,1.259965238316084,1.310202240164501
43,1.2600244460861403,1.3102686357201871
44,1.2602696558895043,1.3098810087646653
45,1.2599410682830883,1.3094723182468921
46,1.2602040541060473,1.3097791280142441
47,1.2600817005395606,1.3093907171818808
48,1.2601105983855858,1.3091550198941446
49,1.2600550658017906,1.3091971200775587
50,1.260205388429753,1.3090335541616622
51,1.2601564109692125,1.3093449947831939
